ugyfel,number_of_visits,min_date_diff,avg_date_diff,max_date_diff
5520,20,2,19.3,62
5586,19,1,19.3,68
17715,18,0,19.3,46
5832,19,2,19.3,100
5904,18,1,19.3,47
6060,20,1,19.3,57
6210,20,0,19.3,56
6218,20,0,19.3,68
6317,19,0,19.3,54
6330,19,0,19.3,64
6411,19,0,19.3,119
17414,17,1,19.3,52
6708,20,0,19.3,73
6814,17,4,19.3,60
17131,16,1,19.3,64
7325,15,1,19.3,75
7340,17,1,19.3,61
17041,20,0,19.3,74
16992,19,0,19.3,83
7591,20,0,19.3,73
7778,19,1,19.3,54
7829,19,2,19.3,48
7842,16,1,19.3,57
7857,19,0,19.3,83
7858,16,4,19.3,37
7938,15,1,19.3,70
8110,16,1,19.3,41
16731,20,0,19.3,59
8124,20,1,19.3,76
16696,20,2,19.3,46
8234,18,0,19.3,80
8254,18,1,19.3,85
8279,20,3,19.3,62
8419,18,2,19.3,46
8465,19,0,19.3,83
8547,19,1,19.3,60
16572,15,0,19.3,60
8580,19,0,19.3,68
8642,19,0,19.3,59
16524,18,1,19.3,63
16515,20,0,19.3,81
8992,16,1,19.3,58
9010,19,0,19.3,75
9025,18,0,19.3,67
16336,18,1,19.3,69
16320,16,1,19.3,69
9333,19,0,19.3,84
9477,19,1,19.3,91
16131,20,1,19.3,73
9752,20,0,19.3,81
10046,19,1,19.3,69
10051,17,2,19.3,57
15873,12,1,19.3,60
10237,17,4,19.3,57
15831,19,0,19.3,72
10363,18,1,19.3,64
10379,16,1,19.3,102
10380,20,1,19.3,81
10481,15,3,19.3,55
10621,19,1,19.3,76
10757,19,0,19.3,51
15613,19,1,19.3,59
11044,20,1,19.3,78
11059,20,1,19.3,64
11095,20,0,19.3,87
11125,19,0,19.3,38
11142,18,0,19.3,84
11153,18,1,19.3,57
11171,16,0,19.3,43
15482,18,2,19.3,46
15474,12,1,19.3,44
11295,19,1,19.3,75
15425,20,1,19.3,94
11386,19,1,19.3,54
11430,17,2,19.3,68
11499,19,1,19.3,71
11619,17,1,19.3,41
11724,15,2,19.3,58
11725,19,3,19.3,58
11803,19,0,19.3,72
11857,18,4,19.3,54
11878,15,1,19.3,55
11885,19,1,19.3,83
12000,18,0,19.3,68
12135,20,3,19.3,42
12184,19,0,19.3,61
12197,15,1,19.3,56
12200,18,0,19.3,58
12442,15,2,19.3,76
12527,18,1,19.3,91
14858,15,1,19.3,48
14837,20,0,19.3,78
14813,20,1,19.3,79
12974,20,0,19.3,46
14638,20,0,19.3,73
13264,18,0,19.3,82
13269,20,0,19.3,75
14618,19,2,19.3,62
13305,20,1,19.3,98
14596,19,0,19.3,58
13439,18,0,19.3,41
14553,18,2,19.3,93
13526,18,0,19.3,106
13560,18,0,19.3,63
13571,18,2,19.3,72
13622,20,1,19.3,70
13739,19,0,19.3,73
13963,20,0,19.3,74
13999,17,0,19.3,61
14157,16,0,19.3,123
14163,20,0,19.3,55
13945,20,1,19.4,74
15056,19,1,19.4,83
5445,20,0,19.4,84
10801,18,0,19.4,69
19407,18,1,19.4,50
5448,20,1,19.4,84
669,20,1,19.4,64
14101,18,0,19.4,72
19583,19,1,19.4,52
1628,18,1,19.4,60
5178,17,0,19.4,92
3897,20,3,19.4,83
5646,16,2,19.4,61
12568,19,1,19.4,52
8785,16,1,19.4,74
10673,19,1,19.4,53
1669,18,0,19.4,70
11614,19,1,19.4,66
10827,20,1,19.4,58
9919,20,0,19.4,54
1258,18,0,19.4,55
16853,14,0,19.4,55
1675,17,0,19.4,70
339,19,3,19.4,49
7485,20,0,19.4,63
14687,18,2,19.4,55
13136,17,0,19.4,65
4647,18,0,19.4,93
19475,14,1,19.4,54
1194,20,1,19.4,77
10507,18,1,19.4,61
19134,20,1,19.4,62
410,19,1,19.4,84
614,19,0,19.4,49
3299,20,0,19.4,67
14669,15,2,19.4,59
12674,19,0,19.4,61
4449,20,1,19.4,75
3952,18,0,19.4,55
12678,18,0,19.4,56
12690,19,0,19.4,70
10838,18,1,19.4,70
15905,17,1,19.4,52
13209,16,2,19.4,50
19155,16,0,19.4,57
2088,20,1,19.4,90
8756,19,1,19.4,63
10101,10,2,19.4,40
2293,19,3,19.4,55
14853,18,0,19.4,52
7667,15,0,19.4,61
17128,20,1,19.4,79
17160,16,1,19.4,52
11130,17,1,19.4,50
7810,15,1,19.4,61
3397,19,1,19.4,65
4011,19,1,19.4,76
18310,14,0,19.4,88
6883,19,3,19.4,65
12853,18,3,19.4,74
2189,20,0,19.4,55
15918,20,0,19.4,39
18047,20,1,19.4,65
2637,16,3,19.4,59
53,18,0,19.4,71
1294,20,1,19.4,51
3597,10,3,19.4,45
8949,18,4,19.4,40
6654,18,0,19.4,61
5942,18,2,19.4,58
15161,17,2,19.4,42
10705,18,0,19.4,64
11565,19,1,19.4,75
14256,19,1,19.4,69
9743,13,2,19.4,60
11030,19,1,19.4,59
17915,18,1,19.4,93
19754,18,1,19.4,74
18990,19,0,19.4,114
1208,19,3,19.4,80
3163,16,0,19.4,71
2546,19,0,19.4,87
1891,17,0,19.4,48
18414,16,1,19.4,58
13343,17,0,19.4,63
8444,20,1,19.4,68
10042,18,0,19.4,65
10302,18,4,19.4,63
10228,20,1,19.4,73
1090,18,0,19.4,79
13365,19,0,19.4,73
18027,18,1,19.4,75
8724,20,0,19.4,56
8722,20,0,19.4,57
12756,13,3,19.4,62
5538,18,1,19.4,45
7832,20,0,19.4,95
11910,14,2,19.4,46
1070,17,3,19.4,106
12129,19,0,19.4,77
16607,20,1,19.4,54
10917,14,1,19.4,48
4760,19,0,19.4,54
6931,19,1,19.4,56
19180,18,1,19.4,59
9698,19,0,19.4,74
13403,19,1,19.4,72
3643,17,1,19.4,82
11069,20,2,19.4,79
17979,20,1,19.4,106
4237,19,4,19.4,59
11576,14,1,19.4,86
12458,20,4,19.4,55
1525,19,0,19.4,58
17275,17,1,19.4,72
5716,18,1,19.4,63
7328,20,0,19.4,96
6620,18,2,19.4,53
947,20,1,19.4,67
12294,19,0,19.4,61
10943,19,1,19.4,70
18523,19,0,19.4,87
6382,20,0,19.4,64
10658,18,1,19.4,93
18487,19,2,19.4,80
16831,19,0,19.4,50
4384,19,0,19.4,86
4322,19,1,19.4,59
4126,18,0,19.4,72
18984,20,1,19.4,72
6145,16,2,19.4,77
18554,19,0,19.4,50
8692,15,0,19.4,104
11380,19,1,19.4,39
10965,19,0,19.4,111
1951,17,2,19.4,102
4930,16,0,19.4,79
4798,20,1,19.4,59
3836,17,0,19.4,61
12317,17,1,19.4,64
12478,16,1,19.4,55
18746,18,0,19.4,75
16542,16,0,19.4,91
17869,19,1,19.4,83
18974,19,0,19.4,112
12652,20,3,19.4,43
7602,18,2,19.4,93
8276,20,1,19.4,49
9214,19,1,19.4,80
5127,17,1,19.4,61
16956,18,0,19.4,74
1242,19,1,19.4,48
1575,19,0,19.4,65
12768,18,2,19.4,50
8807,18,1,19.4,59
1735,20,1,19.4,53
7875,16,4,19.4,49
15968,17,0,19.4,94
15974,15,2,19.4,53
10795,18,3,19.4,53
5436,18,3,19.4,60
16443,19,0,19.4,81
3931,18,2,19.4,79
11605,18,3,19.4,72
8791,19,2,19.4,123
2988,18,2,19.4,68
8552,17,0,19.4,49
2032,18,2,19.5,55
8542,19,0,19.5,51
2886,17,4,19.5,41
17653,19,0,19.5,111
13732,19,0,19.5,83
3217,18,2,19.5,80
5754,16,3,19.5,36
418,17,2,19.5,50
11706,20,0,19.5,81
7357,20,4,19.5,57
3541,19,1,19.5,49
409,18,0,19.5,59
8594,19,1,19.5,54
13595,17,0,19.5,72
9532,16,1,19.5,72
368,11,1,19.5,51
12444,20,0,19.5,57
3178,20,1,19.5,49
14282,19,1,19.5,74
5668,20,0,19.5,126
7565,20,0,19.5,70
1561,20,1,19.5,82
4894,17,3,19.5,54
9459,12,2,19.5,44
17035,20,2,19.5,61
1656,19,4,19.5,72
343,19,2,19.5,118
2717,20,0,19.5,72
13670,20,1,19.5,110
1083,19,1,19.5,85
12657,19,1,19.5,72
10230,18,0,19.5,93
12432,19,1,19.5,86
19021,20,2,19.5,55
8008,20,1,19.5,64
19329,17,1,19.5,71
4272,18,3,19.5,63
10577,19,2,19.5,67
2010,15,1,19.5,106
18500,20,1,19.5,76
12201,20,0,19.5,59
8122,20,1,19.5,56
10664,19,1,19.5,76
12553,18,0,19.5,43
14295,15,0,19.5,67
1170,14,0,19.5,67
8141,20,1,19.5,41
7335,19,1,19.5,56
19476,19,0,19.5,119
1994,19,0,19.5,92
995,19,0,19.5,60
6,19,1,19.5,59
3626,19,1,19.5,55
788,18,0,19.5,71
9171,18,0,19.5,47
2994,16,3,19.5,68
12849,17,2,19.5,97
1541,17,1,19.5,68
3395,17,1,19.5,98
4429,17,2,19.5,67
14355,19,1,19.5,89
9197,17,1,19.5,47
9093,19,1,19.5,53
17861,20,1,19.5,66
5033,17,2,19.5,65
6760,19,0,19.5,93
8247,15,2,19.5,68
8249,17,1,19.5,90
6778,17,0,19.5,44
9205,16,0,19.5,69
7738,17,0,19.5,107
704,20,1,19.5,53
10006,20,1,19.5,71
19050,19,1,19.5,68
14371,19,2,19.5,51
13027,17,2,19.5,98
11173,17,1,19.5,63
11170,19,2,19.5,53
5442,20,1,19.5,58
17535,17,1,19.5,39
14166,17,0,19.5,48
17832,19,0,19.5,84
2466,15,1,19.5,73
3869,14,1,19.5,71
4195,20,4,19.5,53
1508,19,0,19.5,48
10833,20,0,19.5,55
15348,17,0,19.5,73
7412,16,1,19.5,58
12452,19,4,19.5,43
16495,19,1,19.5,106
13159,19,3,19.5,67
16497,19,1,19.5,67
13179,17,0,19.5,55
8382,18,0,19.5,42
14664,19,1,19.5,70
8386,17,0,19.5,53
10859,20,0,19.5,78
12002,14,2,19.5,66
2899,14,0,19.5,43
8752,19,0,19.5,59
4676,19,6,19.5,41
9788,20,0,19.5,70
11984,17,2,19.5,79
8989,17,2,19.5,52
3004,19,1,19.5,78
11631,19,0,19.5,65
19258,13,0,19.5,54
2950,19,1,19.5,52
14620,18,1,19.5,145
14215,14,2,19.5,53
11957,19,0,19.5,102
1303,19,2,19.5,58
15039,20,0,19.5,51
13309,17,2,19.5,55
5274,11,4,19.5,59
16800,19,1,19.5,88
16925,17,0,19.5,64
19968,17,2,19.5,78
4750,19,2,19.5,35
12502,19,0,19.5,103
19176,19,0,19.5,42
16234,19,1,19.5,90
7828,19,1,19.5,57
3244,19,0,19.5,52
5858,17,0,19.5,54
18016,8,0,19.5,44
16843,19,3,19.5,49
15181,19,1,19.5,63
4036,18,2,19.5,46
19333,17,1,19.5,63
15284,18,4,19.5,78
15190,18,1,19.5,65
7543,17,1,19.5,65
6379,16,1,19.5,53
18458,20,1,19.5,62
473,20,0,19.5,66
1614,18,1,19.5,50
18780,10,0,19.5,86
16135,18,0,19.5,75
9077,19,1,19.5,76
8940,18,1,19.5,74
453,17,1,19.5,81
15202,16,0,19.5,52
11837,10,2,19.5,50
18402,19,0,19.5,57
5587,19,2,19.5,53
11491,18,0,19.6,42
12491,14,3,19.6,67
3526,18,0,19.6,78
12323,19,0,19.6,65
2156,14,2,19.6,54
15759,17,0,19.6,71
15697,18,1,19.6,69
7942,18,1,19.6,57
19545,12,1,19.6,58
12329,19,1,19.6,81
15698,18,5,19.6,64
1040,18,1,19.6,56
10544,19,1,19.6,64
14028,19,1,19.6,74
7197,20,3,19.6,47
11573,15,2,19.6,59
14359,18,0,19.6,78
2,15,1,19.6,77
3912,19,1,19.6,68
19342,19,0,19.6,102
13972,14,0,19.6,70
11298,17,2,19.6,79
5450,17,2,19.6,48
4998,19,0,19.6,70
11136,17,0,19.6,94
16500,18,0,19.6,84
7129,18,1,19.6,84
17767,18,2,19.6,61
3125,19,1,19.6,88
5080,19,2,19.6,56
13834,14,0,19.6,62
253,19,0,19.6,49
19371,18,4,19.6,60
17758,18,3,19.6,86
11061,17,2,19.6,52
5555,19,4,19.6,65
4035,20,1,19.6,98
11289,14,0,19.6,51
279,17,2,19.6,85
4940,19,1,19.6,53
11047,19,0,19.6,52
19208,20,0,19.6,59
3156,19,2,19.6,57
13733,19,2,19.6,69
9425,19,2,19.6,60
5605,17,0,19.6,51
1449,19,1,19.6,47
16538,20,0,19.6,53
14456,12,4,19.6,57
13665,17,2,19.6,61
11733,19,1,19.6,52
11029,16,2,19.6,59
1815,20,1,19.6,56
5645,19,0,19.6,58
16959,17,1,19.6,59
354,16,0,19.6,75
14483,18,2,19.6,114
5146,17,0,19.6,56
2687,17,1,19.6,90
13604,19,0,19.6,72
19323,19,0,19.6,43
18881,17,2,19.6,66
17679,20,0,19.6,102
5734,18,0,19.6,59
18653,20,1,19.6,91
6992,18,1,19.6,74
2638,19,2,19.6,52
14527,18,0,19.6,47
426,19,1,19.6,65
11446,16,3,19.6,55
5787,16,1,19.6,60
13466,20,0,19.6,60
4799,19,1,19.6,52
1374,18,3,19.6,53
4788,18,0,19.6,75
13444,18,1,19.6,64
14321,18,1,19.6,67
8947,18,0,19.6,53
65,18,1,19.6,124
10928,19,2,19.6,112
6936,17,1,19.6,66
16605,14,1,19.6,88
8458,19,1,19.6,56
5888,18,0,19.6,108
6917,18,1,19.6,85
539,17,1,19.6,58
4153,19,2,19.6,71
1894,18,0,19.6,82
17595,17,5,19.6,40
8432,17,2,19.6,69
18469,16,0,19.6,69
19749,18,2,19.6,54
5966,16,2,19.6,68
15151,20,1,19.6,72
18048,19,2,19.6,98
4677,19,1,19.6,64
13215,19,0,19.6,65
3291,18,1,19.6,62
13146,19,1,19.6,48
7220,19,0,19.6,45
627,19,0,19.6,52
6821,18,1,19.6,55
12065,19,0,19.6,76
13054,15,4,19.6,66
19292,20,1,19.6,47
9957,19,1,19.6,51
12074,18,0,19.6,64
1942,18,1,19.6,61
18969,17,2,19.6,72
10777,17,1,19.6,82
1960,16,2,19.6,62
15095,18,0,19.6,69
1636,19,3,19.6,78
6752,18,0,19.6,60
4240,16,2,19.6,94
15643,17,0,19.6,107
18227,18,1,19.6,52
2371,16,0,19.6,67
18225,18,0,19.6,74
18578,19,1,19.6,60
14807,19,1,19.6,110
10702,19,1,19.6,60
3627,18,0,19.6,51
10125,20,1,19.6,106
9059,19,1,19.6,99
19128,18,2,19.6,63
3431,17,2,19.6,47
14825,16,2,19.6,56
15853,16,0,19.6,74
1710,14,2,19.6,61
3452,16,3,19.6,70
2029,20,1,19.6,60
14889,18,3,19.6,56
912,19,2,19.6,48
10316,20,0,19.6,75
8048,18,2,19.6,57
14052,16,0,19.6,74
8030,16,5,19.6,49
12273,16,0,19.6,40
2212,18,1,19.6,44
2210,18,3,19.6,59
12274,17,1,19.6,49
1121,16,4,19.6,50
10385,18,0,19.6,54
18187,14,3,19.6,52
13658,18,0,19.7,79
6843,15,3,19.7,96
3464,18,0,19.7,60
6844,15,1,19.7,56
7271,16,1,19.7,114
17032,17,1,19.7,86
902,19,1,19.7,42
7696,19,0,19.7,78
16932,10,1,19.7,60
16037,19,0,19.7,93
10490,18,1,19.7,58
18772,16,5,19.7,55
17125,18,1,19.7,72
16632,15,0,19.7,56
2520,17,1,19.7,66
10878,15,2,19.7,126
11987,18,1,19.7,68
13868,18,0,19.7,65
17218,19,0,19.7,90
11317,20,0,19.7,55
9334,17,0,19.7,46
14307,19,2,19.7,70
8429,15,4,19.7,58
15593,18,2,19.7,50
4699,20,0,19.7,78
4709,18,0,19.7,81
17871,20,2,19.7,56
3767,18,0,19.7,64
6339,19,1,19.7,61
11645,17,0,19.7,85
7506,19,2,19.7,44
6458,16,1,19.7,84
15163,20,0,19.7,92
66,19,1,19.7,60
4927,18,2,19.7,109
9056,16,0,19.7,47
9415,20,1,19.7,103
3529,19,1,19.7,81
17085,13,0,19.7,96
13353,15,4,19.7,71
16516,19,0,19.7,63
17984,19,2,19.7,50
10259,19,2,19.7,50
7003,19,0,19.7,81
1164,15,0,19.7,86
4348,19,0,19.7,59
5088,18,0,19.7,58
5589,18,0,19.7,82
5783,19,1,19.7,91
8592,15,1,19.7,65
4491,19,1,19.7,65
11831,18,0,19.7,69
1452,18,1,19.7,54
17961,15,1,19.7,45
19539,15,3,19.7,35
9612,16,1,19.7,58
4378,19,1,19.7,56
4506,18,0,19.7,95
10665,19,1,19.7,51
19101,18,2,19.7,62
14143,16,1,19.7,55
3187,18,1,19.7,66
10675,19,0,19.7,69
11007,18,1,19.7,68
6252,19,3,19.7,60
7575,18,1,19.7,60
3622,17,1,19.7,47
10700,18,0,19.7,106
8181,15,1,19.7,78
18294,15,0,19.7,58
15279,19,1,19.7,78
6633,19,2,19.7,59
14046,19,2,19.7,89
12832,19,2,19.7,67
2170,19,0,19.7,47
2041,19,0,19.7,66
12846,18,0,19.7,56
5067,20,1,19.7,96
2385,19,1,19.7,114
6747,18,1,19.7,137
19811,20,0,19.7,95
16745,18,1,19.7,74
3867,19,4,19.7,58
7547,16,0,19.7,59
321,19,1,19.7,94
8912,16,1,19.7,56
14365,15,0,19.7,54
5733,19,0,19.7,70
6772,14,1,19.7,54
6151,18,1,19.7,57
17502,16,2,19.7,61
157,19,1,19.7,53
329,18,2,19.7,66
2405,17,3,19.7,61
11199,18,2,19.7,62
9207,17,2,19.7,129
12985,18,4,19.7,64
4205,18,1,19.7,60
2440,18,0,19.7,44
3205,18,1,19.7,82
5176,17,2,19.7,62
3336,18,0,19.7,76
15746,18,2,19.7,59
9959,19,1,19.7,56
17630,16,0,19.7,68
16358,17,0,19.7,89
7020,20,2,19.7,94
4048,18,4,19.7,49
6621,17,0,19.7,64
18432,18,2,19.7,49
18407,20,1,19.7,79
18074,19,1,19.7,93
15627,19,0,19.7,56
4879,16,0,19.7,50
4624,19,0,19.7,108
17547,15,2,19.7,79
17905,18,3,19.7,43
1626,19,0,19.7,76
3740,20,2,19.7,58
356,18,0,19.7,65
7480,17,1,19.7,70
13797,19,0,19.7,78
11051,10,1,19.7,49
19714,18,1,19.7,87
2931,15,0,19.7,66
3872,19,0,19.7,69
11544,20,1,19.7,83
4096,12,1,19.7,74
18194,19,0,19.8,114
9579,18,0,19.8,95
2274,19,0,19.8,58
6374,18,2,19.8,70
18652,17,1,19.8,72
19802,14,0,19.8,58
2893,18,2,19.8,81
9590,15,0,19.8,71
18651,19,1,19.8,69
2912,19,1,19.8,83
10293,19,0,19.8,75
14543,19,1,19.8,79
7601,18,0,19.8,114
11445,15,2,19.8,66
7994,11,1,19.8,98
13478,16,0,19.8,47
7604,16,2,19.8,56
14555,19,2,19.8,60
17737,19,1,19.8,112
7278,16,3,19.8,67
8527,18,0,19.8,86
9627,17,3,19.8,56
1376,18,1,19.8,54
9647,17,2,19.8,51
18520,18,0,19.8,69
11877,18,1,19.8,54
13431,19,2,19.8,70
15568,13,2,19.8,35
54,19,1,19.8,66
8700,17,1,19.8,68
15537,18,0,19.8,80
1134,19,3,19.8,73
2253,19,1,19.8,58
2569,17,3,19.8,94
7303,19,3,19.8,45
4029,19,0,19.8,82
9700,19,0,19.8,116
505,17,1,19.8,81
3946,13,1,19.8,50
3249,18,0,19.8,63
18029,17,1,19.8,53
18828,17,1,19.8,64
13333,18,0,19.8,67
534,16,2,19.8,40
8050,18,1,19.8,98
5522,16,0,19.8,71
13310,16,6,19.8,50
4160,19,2,19.8,53
19298,17,2,19.8,53
19572,19,0,19.8,56
1620,19,1,19.8,58
2798,18,2,19.8,60
1488,18,2,19.8,55
13287,11,0,19.8,80
14630,17,0,19.8,69
16258,17,1,19.8,56
7963,19,1,19.8,92
13869,19,2,19.8,58
13249,18,2,19.8,69
16051,19,1,19.8,92
14639,19,1,19.8,79
9799,17,2,19.8,79
16921,17,1,19.8,75
5248,17,0,19.8,71
17888,18,0,19.8,66
5484,15,3,19.8,55
8383,18,4,19.8,55
16502,19,0,19.8,69
15428,17,1,19.8,66
2923,18,1,19.8,75
3302,17,1,19.8,60
19909,19,0,19.8,60
3600,17,1,19.8,73
107,19,1,19.8,82
9883,18,2,19.8,48
12039,14,4,19.8,45
11622,14,4,19.8,55
16909,17,0,19.8,55
2476,19,0,19.8,59
15618,18,0,19.8,62
13089,19,2,19.8,76
2825,17,2,19.8,49
5310,16,3,19.8,53
4293,19,0,19.8,54
6076,19,0,19.8,57
11165,18,1,19.8,61
9939,18,0,19.8,49
7723,19,0,19.8,70
4419,19,1,19.8,82
17117,19,1,19.8,75
9223,19,1,19.8,63
16343,17,1,19.8,49
7728,15,1,19.8,65
18086,18,0,19.8,63
2435,17,1,19.8,58
2432,18,0,19.8,84
4584,14,2,19.8,70
17008,18,0,19.8,50
3910,17,0,19.8,58
12953,18,5,19.8,43
19501,19,2,19.8,84
6468,18,3,19.8,42
19140,17,0,19.8,89
12125,18,1,19.8,69
10038,19,1,19.8,46
12900,17,4,19.8,58
17916,19,1,19.8,45
10745,17,2,19.8,85
10740,17,3,19.8,63
12132,19,1,19.8,72
4553,16,1,19.8,64
17481,17,1,19.8,55
14296,18,5,19.8,43
2394,19,1,19.8,48
2862,18,1,19.8,105
1973,19,1,19.8,53
15921,19,1,19.8,63
19467,18,0,19.8,53
11552,18,0,19.8,64
9179,16,1,19.8,56
3826,19,1,19.8,71
15460,19,1,19.8,62
12383,18,1,19.8,41
19513,15,4,19.8,67
4372,19,2,19.8,62
2103,18,0,19.8,67
2104,19,1,19.8,68
18568,16,1,19.8,73
15071,13,7,19.8,59
1115,18,2,19.8,62
2966,18,2,19.8,72
6567,19,0,19.8,74
15064,17,2,19.8,58
4263,18,1,19.8,54
7900,16,2,19.8,69
12372,19,0,19.8,78
10215,16,2,19.8,56
2303,17,0,19.8,49
12765,17,0,19.8,68
10222,16,3,19.8,59
19023,19,1,19.8,93
2296,17,1,19.8,73
18162,17,2,19.8,61
17897,18,4,19.8,92
16859,18,0,19.8,61
8907,19,2,19.8,42
5188,15,1,19.8,82
2121,17,1,19.8,50
6333,18,1,19.8,76
882,18,2,19.8,75
6671,19,0,19.8,55
12681,16,1,19.8,80
883,19,0,19.8,97
1148,19,0,19.8,81
10632,17,1,19.8,55
17096,16,3,19.8,85
6503,19,0,19.8,51
18800,19,1,19.8,67
17712,18,1,19.8,59
15268,18,1,19.8,60
6363,19,0,19.8,106
4465,17,2,19.8,75
8887,19,1,19.8,45
1813,16,3,19.8,79
8618,16,1,19.8,70
7026,19,1,19.8,144
17691,16,2,19.8,46
18665,19,1,19.8,77
19818,19,0,19.8,65
13582,16,2,19.8,101
11788,18,0,19.8,55
13708,19,1,19.8,57
1585,18,0,19.8,79
9169,15,0,19.9,79
2300,16,1,19.9,75
1694,17,2,19.9,52
4551,15,2,19.9,50
17305,17,2,19.9,70
4323,17,0,19.9,111
1573,14,0,19.9,76
1264,15,1,19.9,54
3733,15,2,19.9,64
17230,18,0,19.9,117
12510,18,0,19.9,55
3220,17,2,19.9,57
9842,17,0,19.9,80
8075,17,1,19.9,50
5678,17,4,19.9,51
6214,18,1,19.9,59
4831,19,2,19.9,63
18226,19,0,19.9,62
778,18,0,19.9,61
5385,16,1,19.9,77
1536,17,0,19.9,69
15334,16,0,19.9,76
5694,18,0,19.9,85
13520,14,0,19.9,54
2005,19,0,19.9,55
16438,19,2,19.9,73
4373,17,0,19.9,52
7693,17,1,19.9,51
16372,19,5,19.9,86
9399,17,2,19.9,60
14418,18,1,19.9,66
13541,15,0,19.9,85
12508,16,1,19.9,86
1263,19,0,19.9,55
3159,17,1,19.9,133
1139,16,0,19.9,89
17756,19,1,19.9,53
7853,17,1,19.9,65
4089,19,0,19.9,78
8068,19,1,19.9,64
803,18,1,19.9,66
3876,18,1,19.9,73
15280,16,2,19.9,54
6607,15,0,19.9,46
14650,16,1,19.9,82
13128,19,2,19.9,83
9122,16,1,19.9,60
5648,18,0,19.9,69
8712,18,0,19.9,50
7679,19,0,19.9,76
2590,19,2,19.9,52
11338,16,2,19.9,70
19976,17,0,19.9,72
7720,19,0,19.9,88
15761,19,1,19.9,45
9949,16,3,19.9,71
18692,17,0,19.9,61
16642,19,2,19.9,111
2136,17,1,19.9,57
434,19,0,19.9,70
9666,17,2,19.9,90
3093,19,1,19.9,91
7243,19,1,19.9,63
18656,17,1,19.9,96
2456,18,0,19.9,61
8768,17,1,19.9,86
2592,19,1,19.9,53
3091,18,0,19.9,32
2287,17,3,19.9,57
5652,19,1,19.9,49
17804,17,1,19.9,78
2225,17,0,19.9,106
11179,18,4,19.9,41
6601,16,0,19.9,86
686,17,1,19.9,48
18248,18,0,19.9,79
3483,18,0,19.9,72
1339,19,1,19.9,108
12642,16,0,19.9,54
19705,18,2,19.9,71
8360,16,1,19.9,72
17130,18,3,19.9,56
15229,17,2,19.9,57
5425,15,0,19.9,79
13664,18,1,19.9,81
8916,18,0,19.9,63
7314,18,1,19.9,85
2719,18,1,19.9,68
19039,17,1,19.9,83
2526,17,2,19.9,73
3798,19,2,19.9,46
9305,17,4,19.9,72
4213,18,0,19.9,134
9721,18,1,19.9,111
12980,18,0,19.9,60
14330,17,2,19.9,59
4124,19,2,19.9,82
12978,18,1,19.9,97
15573,18,0,19.9,64
10010,18,4,19.9,72
2896,19,0,19.9,53
3804,15,2,19.9,52
19184,19,1,19.9,62
14335,17,1,19.9,68
11865,16,1,19.9,62
3316,19,0,19.9,80
17196,15,5,19.9,89
11381,19,1,19.9,77
17592,17,0,19.9,77
6391,19,0,19.9,61
2659,17,1,19.9,81
3369,14,1,19.9,61
4973,15,0,19.9,72
1865,12,3,19.9,46
10264,13,1,19.9,54
7103,17,1,19.9,42
5517,19,1,19.9,53
2644,19,0,19.9,55
5779,17,1,19.9,99
975,18,3,19.9,62
16799,17,5,19.9,59
16493,18,0,19.9,107
240,19,0,19.9,54
19990,19,1,19.9,70
3371,19,2,19.9,107
4236,17,0,19.9,80
11921,14,0,19.9,64
8437,19,1,19.9,47
15205,17,1,19.9,45
3107,17,1,19.9,52
10267,18,1,19.9,108
11664,17,2,19.9,55
243,18,2,19.9,65
8241,18,0,19.9,87
5918,18,1,19.9,53
5764,17,1,19.9,47
12708,17,1,19.9,88
12717,19,0,19.9,73
13919,17,1,19.9,82
6494,18,0,19.9,59
14126,18,1,19.9,66
3458,16,0,19.9,57
5724,17,1,19.9,101
12322,19,2,19.9,49
1473,16,0,19.9,56
7650,19,0,19.9,63
15442,17,3,19.9,54
18633,16,4,19.9,59
17376,17,1,19.9,62
7190,19,2,19.9,69
5256,11,1,19.9,41
17012,17,2,19.9,95
17119,16,0,19.9,132
10512,18,1,19.9,84
19541,15,2,19.9,51
5780,17,1,19.9,70
16375,17,1,19.9,55
14127,18,3,19.9,161
1845,17,1,19.9,61
6195,19,0,19.9,50
3167,18,0,19.9,58
15004,16,0,19.9,69
14134,18,0,19.9,73
5051,19,1,20,114
197,18,0,20,84
9264,19,1,20,70
13095,17,1,20,72
19375,19,0,20,54
5596,19,0,20,63
18455,17,2,20,45
1933,11,3,20,47
1008,19,2,20,55
16193,15,3,20,61
16279,17,1,20,63
5633,15,1,20,99
11370,19,0,20,101
16196,16,1,20,53
13033,19,0,20,86
16674,18,0,20,62
2714,17,1,20,51
4778,19,0,20,71
12083,17,1,20,67
12979,12,2,20,67
18601,17,0,20,92
14755,18,1,20,78
709,17,0,20,105
3898,13,2,20,49
10963,19,0,20,83
16470,15,2,20,61
1533,19,1,20,63
4433,19,0,20,43
10034,16,2,20,92
17956,14,0,20,69
3843,18,1,20,55
9634,19,1,20,64
18774,19,0,20,70
11043,18,1,20,51
4849,16,0,20,83
17167,14,1,20,96
18358,19,0,20,89
19102,16,1,20,70
7430,19,1,20,82
9392,17,0,20,47
7587,17,1,20,53
10967,18,0,20,85
8554,17,0,20,65
13462,17,2,20,58
7939,18,1,20,59
1054,19,0,20,57
9521,17,0,20,53
18567,18,1,20,65
19291,18,1,20,77
16312,19,2,20,102
7590,19,0,20,54
